transaction_amount,account_balance,transaction_time_seconds,avg_transaction_amount_7d,std_transaction_amount_7d,transactions_last_1h,transactions_last_24h,failed_attempts,num_devices_used,transaction_type,device_type,location_region,is_foreign_transaction,is_high_risk_country,valor_real,probabilidad_fraude,prediccion
11.716009870929978,3380.858925717056,10580,83.1549651674188,28.43009188782894,2,12,0,2,purchase,mobile,rural,0,1,0,4.702351689623174e-10,0
518.1443251905159,2315.944852269286,68874,80.34465700906591,4.390104129706401,3,8,0,3,withdrawal,mobile,urban,0,0,0,7.797248881259416e-10,0
13.525971976898008,3382.0124407260478,53781,68.01871282633039,84.62927466163228,2,9,1,1,withdrawal,mobile,urban,0,0,0,2.1787600892553444e-15,0
152.15754007325876,3054.98162182647,60986,62.49574947893672,30.34527692957373,4,11,0,4,purchase,mobile,urban,1,0,0,3.093569437989809e-07,0
84.52118889834094,3644.38159499377,7879,1.0,33.15251331000903,3,8,0,4,transfer,mobile,urban,0,0,0,4.4169052658526464e-13,0
76.99936173380883,1947.236437581516,49585,118.50380631616062,13.981608977363,0,14,0,3,payment,desktop,suburban,0,0,0,4.5261593234163684e-27,0
353.979553100649,0.0,86076,46.4198515253926,39.509129649749184,4,15,0,4,payment,mobile,urban,0,0,0,1.3779011479034225e-10,0
26.6136231464916,2761.025452234614,27877,52.22508062743966,76.29212854062284,5,9,0,3,payment,tablet,rural,0,0,0,3.116654483025585e-16,0
397.7361615920278,5736.605810124638,21743,28.77162995675164,30.41916407260344,1,5,1,1,withdrawal,mobile,suburban,0,0,0,6.771235757097709e-12,0
52.85761759293478,3129.516854480919,77700,157.275405022062,43.79518240303795,1,9,1,4,transfer,mobile,rural,0,0,0,5.454804596056959e-14,0
222.36755874859895,344.5378455892728,30830,49.19238957065361,1.0,2,9,0,3,transfer,mobile,urban,0,0,0,3.233821940977099e-13,0
64.66731563804977,3584.26756848111,15231,183.5856198231562,61.21965972882428,2,11,1,1,payment,desktop,suburban,0,0,0,3.1439186198821725e-19,0
34.82878245309256,1442.7263992341043,49175,117.09369109781144,30.171151711371056,1,8,0,3,transfer,mobile,rural,0,0,0,1.0209643502880937e-17,0
113.94717020575573,1823.051478808439,50949,128.5846454345217,34.380056776471505,3,7,0,4,withdrawal,desktop,rural,0,0,0,9.889504010482039e-20,0
78.3666091748951,447.1695899267829,75204,148.15898625908238,42.53488943501569,3,9,0,3,payment,mobile,suburban,0,0,0,3.6974191616372284e-16,0
91.00810943102708,3017.0089183807318,46946,101.75042973281327,27.753569933715774,3,6,1,3,purchase,desktop,rural,0,0,0,2.344638191513435e-16,0
1.0,3647.051951910553,76435,66.14068969335668,21.30422902111185,2,4,1,4,payment,desktop,rural,0,0,0,2.4958891978426772e-20,0
494.52459395577415,1219.719859207259,44940,144.37242718144412,23.72570270869171,4,7,0,2,purchase,tablet,urban,0,0,0,2.2060550458430384e-11,0
26.509252742605767,2691.594887336836,42738,20.801999057580773,47.62408809116937,2,9,0,3,transfer,mobile,suburban,1,0,0,3.270590793960107e-10,0
244.50306088180963,2612.386137086716,59957,107.43830678129768,50.57707101571579,2,13,1,3,payment,mobile,urban,0,0,0,1.086586567904429e-12,0
125.74761785094076,909.413346450942,34656,113.5599980936524,7.511110516515345,2,4,1,3,transfer,mobile,urban,0,0,0,6.309157802885157e-11,0
62.482230908184,799.3917752701509,82281,29.213884921933484,51.24037860984508,3,11,1,4,purchase,desktop,suburban,0,1,0,2.37131557941605e-08,0
39.13439964158611,1667.451688673664,51041,41.1197448134236,2.1650965361804744,1,5,0,2,withdrawal,mobile,suburban,0,0,0,1.6375521713666015e-20,0
47.40714295813063,4028.458214102168,19987,114.39638460039694,31.19546909504199,3,7,0,3,purchase,mobile,urban,0,0,0,3.083875889363295e-16,0
60.178470603749,2423.282439985593,2694,64.14094141174165,65.48543037672113,1,11,0,4,payment,desktop,urban,0,1,0,8.542713713107637e-17,0
80.62679464312562,1589.465813153981,45819,83.1357873419937,7.02415176248731,1,12,1,3,withdrawal,tablet,rural,1,0,0,1.7538770514065186e-14,0
5.080602044507078,1538.8362627865224,29588,57.45639152831903,21.73572194631438,2,6,0,2,payment,mobile,suburban,0,0,0,3.0210043498948444e-19,0
468.4799501755874,1577.38195851758,23394,136.73571645778563,9.39281364586381,2,14,1,2,payment,mobile,rural,0,0,0,3.015099933921489e-09,0
14.459162884015669,3766.087294859597,48979,1.0,1.0506453929099564,0,5,0,4,transfer,tablet,urban,0,0,0,5.087727569303349e-24,0
56.41217709496553,2990.909996956803,68354,73.9443428837898,61.49158770300367,3,13,1,3,payment,mobile,urban,0,0,0,3.195247757016954e-13,0
4.501852041994763,1170.1047540510867,49290,105.07145259221105,37.45805688916742,1,7,0,2,transfer,desktop,urban,0,0,0,9.591286864412192e-23,0
115.84482669294498,1144.8131206310843,37510,83.9336785215292,1.0,0,18,0,4,payment,mobile,rural,0,0,0,3.5061186133976794e-22,0
1.0,2695.2844313551,56684,152.99957024145732,18.54474431836856,4,6,3,3,purchase,mobile,suburban,0,1,1,0.9999961744062613,1
25.09527728004896,2439.7284972113057,47373,133.5334748418794,21.611659910518405,1,4,1,1,payment,mobile,urban,0,0,0,1.247123032608451e-17,0
2.245393699341721,2969.765709814749,50,104.57810500010618,36.747015408450366,3,10,1,1,payment,mobile,rural,0,0,0,1.5438442173321135e-13,0
376.0083012229101,3944.887283661004,36844,50.37488299535475,18.36311417168266,3,7,0,2,transfer,tablet,rural,0,0,0,3.0875735055134402e-12,0
744.0205310432087,2189.223988751398,57127,56.14396333948169,30.06068967943843,1,5,0,4,transfer,mobile,suburban,0,0,0,6.751099608744318e-08,0
63.54878473422371,32.00193083874183,77086,37.53002207685747,50.215454558508,3,12,1,2,payment,mobile,urban,1,0,0,1.66628881153124e-07,0
78.55000852431286,573.6735159738171,50770,143.26353982247775,30.814312005382032,1,9,0,2,withdrawal,tablet,rural,0,0,0,1.6516797771618103e-23,0
61.91170573054004,2477.582265789838,18763,70.75776782442395,34.233735755867194,1,6,2,1,transfer,mobile,suburban,0,0,0,3.818768251069152e-10,0
77.6842004507301,520.1732542421748,57493,149.68958592076365,38.90904234917456,4,6,0,4,payment,desktop,urban,0,0,0,1.070776516008429e-18,0
253.3929927178725,895.1769245308076,63150,47.984372499584566,16.121493901691288,2,13,1,4,transfer,mobile,suburban,0,0,0,3.5177608532306915e-09,0
18.43039389434512,306.76675686724343,26712,116.80842450470534,53.336585302009965,4,8,0,1,transfer,desktop,rural,0,0,0,6.947987737259823e-16,0
105.93788451433684,0.0,72070,112.11104280439054,1.0,4,11,0,3,payment,tablet,urban,0,0,0,1.859225169100218e-17,0
85.33647421990234,4273.416690373284,76560,62.03723167407862,15.501198765957373,2,4,0,2,purchase,desktop,urban,0,0,0,2.7967409800037257e-22,0
120.99144753424724,3387.3388057585034,35012,118.7556452878641,29.9153711529854,0,10,0,1,transfer,mobile,suburban,0,0,0,1.515568579568029e-18,0
109.33320997673664,4291.07346206215,10887,69.47263657768949,1.0,3,1,0,1,withdrawal,desktop,rural,0,0,0,1.482459654640798e-19,0
151.93437197815211,3058.0817540314524,5661,150.78179843693715,28.775644901975863,3,8,1,4,payment,desktop,rural,0,0,0,5.1033220757557805e-16,0
10.369758097473076,3865.048660340434,84784,69.92873207601751,13.671720156231338,2,7,0,1,payment,mobile,rural,0,0,0,3.8136490423155834e-19,0
11.961617618956064,3291.0196032406884,74985,88.5915266753485,11.497922912468574,1,13,0,2,transfer,mobile,rural,0,0,0,4.5340141627143546e-18,0
131.8232975434096,0.0,49440,58.9074549043122,55.528753487438976,4,8,0,2,transfer,mobile,urban,0,0,0,3.560807194150366e-10,0
3.4736187525219107,3710.78394526352,78651,38.616858648535306,70.96839996909753,1,5,0,3,purchase,desktop,rural,0,0,0,1.8869222123497224e-25,0
76.10327539578462,2577.985018490384,83777,179.7608732752314,17.596542139686793,2,9,1,4,payment,mobile,rural,0,0,0,8.38763805443734e-15,0
55.60149342786027,4111.69467918316,47132,82.24810392867619,41.95951282027133,2,9,0,1,withdrawal,mobile,urban,0,0,0,2.6067659250008277e-18,0
69.80244694508322,3169.5654735405706,11179,111.14746558722238,17.148087990526676,1,8,4,4,transfer,mobile,suburban,0,0,0,0.004111758618024932,0
37.61915909640675,771.9659709071823,60225,77.8947640414188,63.153848184661946,0,9,1,2,transfer,mobile,urban,0,0,0,1.7668042089265653e-16,0
17.644754143120746,648.0785027391569,34434,146.25248424214476,23.255549974115414,3,10,0,4,purchase,desktop,suburban,0,0,0,5.444081132380945e-21,0
139.43843329041553,1108.895615560622,15997,92.03068728058152,21.57704168660461,1,6,1,1,transfer,desktop,suburban,0,0,0,4.9250882071612204e-17,0
107.60935770391032,3415.2617473361697,80376,30.22214410221487,23.303041162773894,2,11,0,3,purchase,mobile,urban,0,0,0,1.107519787726416e-17,0
33.27254014300009,604.3015872417905,84465,63.402723550642456,12.02565394827364,2,10,1,1,payment,mobile,suburban,0,0,0,2.441566900761147e-15,0
112.80166553324274,858.1966998173968,54872,1.0,10.768534947138551,5,13,0,3,purchase,desktop,rural,0,1,0,7.178796566172515e-07,0
649.8671124195262,1276.9885636715758,4200,106.86213640460824,23.510561175856,1,11,1,3,purchase,mobile,suburban,0,0,0,2.1864891667311057e-08,0
29.218682455493067,0.0,77426,216.01227689423013,36.82570090415764,3,9,0,4,purchase,mobile,urban,0,0,0,1.5119497968245313e-16,0
126.04161408406564,3705.396853861205,47437,39.04202121269072,85.78759939593479,5,11,1,4,purchase,mobile,suburban,0,0,0,2.4349325567751986e-07,0
177.52951413197226,2364.00101642595,67749,14.901314708433134,7.736028106034041,1,7,2,2,purchase,desktop,rural,0,0,0,6.692182196723159e-16,0
9.694721661127058,1844.2555975872376,6007,110.80307013038956,11.55165745945552,3,12,0,3,transfer,desktop,urban,0,0,0,1.7670040184945688e-18,0
280.7836856494574,2218.214596385073,38811,66.04230191356002,14.419930340704608,3,8,0,1,purchase,mobile,rural,0,0,0,1.0252560633704555e-12,0
117.72035766900734,2939.885432556843,57189,137.95870459141048,3.9689719791439657,0,15,0,3,payment,desktop,rural,0,0,0,1.721121236567725e-26,0
26.81945299888501,3129.4917368090278,78506,104.06692472658963,19.19411825899989,3,14,1,3,withdrawal,mobile,suburban,0,1,0,0.00021121509355272045,0
8.22456891936226,0.0,48371,99.12151933933156,27.313519509476077,1,14,0,4,purchase,mobile,rural,0,0,0,5.172025102899884e-21,0
113.53477189125444,1131.247163676475,68853,44.4884059343355,16.285697861340495,1,13,0,1,payment,mobile,rural,0,0,0,6.507320236041612e-20,0
5.379781936366259,4540.419053748936,33062,51.76969413548176,18.624028431958298,0,9,0,2,transfer,mobile,suburban,0,0,0,2.982972682052885e-20,0
102.69560084554502,2311.24075831986,76683,96.70311411389991,13.40880419900574,1,12,1,4,payment,mobile,urban,0,0,0,7.365844158492367e-17,0
19.865254469682974,2452.0121067615323,69245,2.454173112603541,28.80443722028554,4,9,0,3,purchase,mobile,suburban,0,0,0,1.92340273241302e-14,0
34.310564518164135,466.63316249154354,43539,177.91234577438746,48.41316359419408,0,14,0,4,payment,mobile,urban,0,0,0,1.9792479218237238e-23,0
64.7189751316806,2929.0209997546144,24595,177.5048930770394,71.95339172520973,3,13,0,1,payment,mobile,urban,1,0,0,7.790523926077642e-11,0
12.24488667497814,2917.580178796188,30703,89.47306374375393,22.855851649918318,0,8,0,4,payment,mobile,urban,1,0,0,3.919090126796028e-18,0
58.66356778534624,2461.9766243206263,17683,144.97626173003005,13.858411018790983,3,14,1,1,purchase,mobile,suburban,1,0,0,1.0727565939168224e-06,0
215.77957754364573,3550.903197307409,41240,115.30624316721511,75.28442543325781,1,7,0,3,payment,tablet,urban,0,0,0,2.9454698891005796e-22,0
17.61403277171612,2058.5845906614927,33149,126.0987023531655,12.080130956653916,3,13,0,2,transfer,tablet,suburban,0,0,0,2.923829343592107e-17,0
124.29363913440643,1257.0218848525951,22674,56.52131815188504,55.920644882098216,2,8,3,2,withdrawal,mobile,urban,0,0,0,8.651777281876259e-07,0
8.32168440304349,4002.358243032852,57013,120.8463580134946,25.18312405349722,1,14,1,3,withdrawal,mobile,rural,0,0,0,1.6804153141933846e-17,0
34.24299964131334,3329.929793950151,39612,86.27674567739804,12.438540967689054,3,10,1,3,payment,mobile,suburban,0,0,0,2.9664473257097244e-13,0
52.03676139916315,3990.612857271426,78685,59.15629567586445,26.27000069081217,0,11,0,4,withdrawal,tablet,suburban,0,0,0,3.086184229289518e-26,0
24.236291351545763,639.867252823863,36523,49.13244002888175,10.037416921036533,2,8,1,4,purchase,mobile,rural,1,0,0,1.7166748101615893e-09,0
102.978265256523,604.4637013531133,12064,53.78167530133461,32.709380351698194,5,5,2,4,withdrawal,mobile,urban,0,0,0,0.0002638718546926438,0
112.73583110007186,1359.483603362215,49154,130.17164751401063,58.88542990708736,0,3,0,3,purchase,tablet,urban,0,0,0,2.844950146093249e-25,0
95.2081189199527,4534.571334065182,23401,84.76440633772714,28.010622661584776,2,11,2,2,transfer,mobile,urban,0,0,0,7.532820809032715e-08,0
54.33625301828104,3344.997608446773,75188,104.15902247810727,37.81463886039957,2,10,2,3,purchase,mobile,suburban,0,1,0,0.01795358387383468,0
100.85330885234008,3203.00783689566,56293,65.54479307180267,22.29810446406169,1,4,0,2,withdrawal,mobile,urban,0,0,0,7.960652830102407e-20,0
33.96302217742906,1310.0745988111842,55969,104.60848029451964,1.0,3,14,1,3,transfer,mobile,rural,0,0,0,5.262482736299694e-10,0
72.96051402997058,1625.233878199967,61496,116.15243890906444,31.114617818275686,1,7,0,1,withdrawal,mobile,suburban,0,0,0,5.787215995718203e-20,0
143.06685668169132,1584.0146066124817,2698,1.0,28.345131335742543,5,10,0,2,withdrawal,mobile,rural,0,0,0,1.38158742784049e-10,0
324.1243942083698,1960.411759124211,4550,104.68294500462947,68.48463837395137,1,11,0,3,payment,desktop,urban,0,0,0,1.2137787089071248e-21,0
1.9174057723325768,1626.2311919452973,9043,36.18836396909043,46.93488114355871,0,9,0,1,transfer,mobile,urban,0,0,0,1.9148477483383163e-20,0
27.778842218549958,0.0,8063,81.14878732291683,1.0,4,14,0,4,withdrawal,mobile,suburban,0,0,0,1.956954206017268e-14,0
13.519099317213495,0.0,272,60.10796277394816,1.0,2,12,0,4,purchase,mobile,suburban,0,0,0,8.836799169899456e-19,0
41.57631802455115,2140.40113089629,58294,173.3242881577182,1.0,1,10,1,1,withdrawal,mobile,rural,0,0,0,7.826480433494202e-17,0
190.91385925720417,2334.798551047461,31707,106.72277235803348,38.098926036162766,2,7,0,2,purchase,desktop,suburban,0,0,0,1.3979859287674144e-20,0
18.923428069883165,0.0,73112,6.163296498323291,1.0194482858701264,1,16,1,1,transfer,desktop,suburban,1,0,0,2.3659827731831815e-13,0
172.80115752925832,2131.6293891448186,70918,159.03811923109143,9.254705229648444,5,9,1,3,withdrawal,tablet,urban,0,0,0,2.1514384525102877e-10,0
39.94482009988427,3020.207708634892,16665,88.9926720608054,1.0,2,11,0,2,payment,desktop,rural,0,0,0,3.225068209740286e-23,0
250.88652181209733,1893.1591996393493,46995,30.59290871929344,59.631177341405845,1,15,0,3,purchase,desktop,suburban,0,0,0,4.251848841621401e-22,0
104.41660056560748,1831.8861431605264,43530,119.43992884722272,55.84354826901793,2,9,1,3,purchase,desktop,rural,0,0,0,2.5127753428887313e-18,0
94.50007144590526,2756.23825497787,19592,116.62961444452576,23.747967210756123,2,15,0,3,purchase,desktop,rural,0,0,0,4.811110473145197e-22,0
1.0,1244.6889061279207,12642,75.99189103777793,48.852302038878754,1,13,0,3,payment,tablet,suburban,0,0,0,3.944819719648589e-25,0
27.306104659218388,0.0,34893,1.0,1.0,1,9,1,3,purchase,desktop,suburban,0,0,0,1.2967068392368903e-21,0
67.03722325786337,4773.728536066836,62964,59.04779717799184,57.69279716767373,3,11,1,4,payment,mobile,rural,0,0,0,6.626556963089859e-13,0
17.64914105404052,3588.7707829590595,55951,73.2614109009439,49.34930989594411,3,12,1,4,payment,desktop,suburban,0,0,0,4.717413320748742e-18,0
75.38979270381763,1399.9170504746896,28168,158.41135427186308,43.59832543690741,2,16,2,1,withdrawal,desktop,rural,0,0,0,3.257876050924205e-15,0
156.0505798778703,4073.658302516129,59484,115.62797317781327,49.56941071178066,4,12,1,2,transfer,mobile,urban,0,0,0,2.663969875595584e-06,0
225.9839719637108,2927.5341594107203,35881,1.0,34.33970531909021,2,9,0,4,payment,desktop,suburban,0,0,0,8.184503361929747e-21,0
99.7855816189908,2517.731336589062,12223,96.23701002865351,24.7308912092245,0,11,0,4,purchase,desktop,suburban,0,0,0,2.904725060503459e-26,0
70.96373676244866,0.0,60463,135.66450049046554,37.16048914511983,1,8,0,3,withdrawal,mobile,suburban,0,0,0,4.165004314832302e-20,0
41.52880077214317,1965.9212808123996,37689,133.93149285546272,36.223586546854136,1,10,0,3,withdrawal,desktop,rural,0,0,0,5.773950051738475e-25,0
8.231847302501201,2197.649478926859,20619,87.44366859712945,37.75709898633437,1,6,1,4,withdrawal,desktop,rural,0,0,0,6.316692987302875e-22,0
59.05324836134418,0.0,9044,148.18236779006497,38.12378448410352,3,8,0,3,withdrawal,mobile,urban,0,0,0,3.682132178010879e-16,0
154.57992405269854,3403.6098847377943,61826,52.8088759078468,1.0,3,8,0,3,transfer,mobile,suburban,0,0,0,7.656355714648833e-12,0
78.66245440758686,3354.4861606946342,86064,7.343257621971432,1.0,2,7,0,2,purchase,desktop,suburban,1,0,0,1.1340822830332226e-16,0
266.4846175190431,1458.0276317079142,20754,40.29179473642882,22.59611573180576,1,10,0,4,withdrawal,desktop,rural,0,0,0,6.183028745587134e-22,0
108.6409062557208,4631.329627849111,50024,46.53105046234021,1.0,1,7,0,3,payment,mobile,rural,0,0,0,5.2787494991059897e-20,0
78.15502957603826,774.8547376433198,73493,245.82668241376484,28.070278836656566,2,5,1,1,payment,mobile,rural,0,0,0,1.6737463663098916e-14,0
24.704126762634004,2778.041875070544,47132,137.6471649290127,24.97331666588987,3,10,0,4,transfer,mobile,suburban,0,0,0,1.143556888928406e-13,0
89.55908925734373,508.0245648936522,56067,69.32920674101227,8.01117921918015,2,10,0,1,purchase,mobile,rural,1,0,0,5.7465429978617825e-12,0
16.273736113746644,4545.494629373628,26450,87.76114566653017,30.49267860932997,0,8,1,2,withdrawal,tablet,urban,0,0,0,3.49174443512953e-23,0
13.485413957969255,1475.1478852461294,84443,1.0,14.516797058104611,5,9,1,4,payment,mobile,rural,0,0,0,2.007818303296421e-09,0
90.33512957542884,484.5497043196112,64460,99.54829988771188,39.80311591580233,3,8,0,2,purchase,mobile,urban,1,0,0,4.62924076539509e-10,0
50.9270391544864,2866.0310412782364,14349,111.0595243326438,48.747679742516894,2,10,0,1,purchase,desktop,rural,0,0,0,1.7326676768586082e-22,0
7.090447619857083,4015.5085663842615,80281,133.71242326509642,33.53670907295682,1,8,1,4,withdrawal,tablet,urban,0,0,0,2.631344239432494e-21,0
44.942110692055536,1272.1975056984288,77641,195.12552119373973,12.042338439845429,2,5,0,2,withdrawal,mobile,rural,0,0,0,3.371699094855179e-18,0
57.52882238654323,1753.2672273102871,57359,137.04433525937714,40.21278123537155,0,16,0,1,transfer,mobile,rural,0,0,0,1.688278229052775e-19,0
30.82766298071749,4151.297979592392,12664,99.29515503914472,30.68415813641903,1,11,1,4,withdrawal,mobile,suburban,0,0,0,3.3381970539511664e-17,0
40.9063583134625,2647.4671484848973,55250,32.82458522704108,29.538873828721115,0,9,0,1,purchase,desktop,urban,0,0,0,3.595438353668913e-27,0
178.29847958930367,2267.4496162007754,49327,109.09705562904983,19.36563318390768,0,9,1,4,purchase,tablet,rural,0,0,0,9.686263666426985e-21,0
73.8778573711923,406.77072070250415,5367,64.01520125535689,44.87689416623758,2,6,0,1,transfer,desktop,urban,0,0,0,1.4145882117378759e-19,0
93.42925174575382,1297.9440723790094,18001,109.80440193333742,9.10763246313968,3,4,2,3,withdrawal,desktop,rural,0,0,0,7.861421810098067e-13,0
12.80002853773659,2099.468095455073,9843,107.27760894420668,7.9859198577143715,2,9,1,4,payment,mobile,urban,0,0,0,6.883001886543539e-16,0
23.97989603238567,1190.342385812511,30233,25.694908464839138,51.7394530819205,3,7,0,3,withdrawal,tablet,suburban,0,1,0,1.6325604474612847e-11,0
211.38169752135795,3173.2734389524285,52640,169.35822605065,30.19845197295754,2,12,0,2,transfer,desktop,rural,0,0,0,1.5966389894363757e-17,0
265.7247471246773,2408.7786441474627,75685,133.92248592872383,65.17043437211547,0,11,3,4,payment,mobile,rural,0,0,0,2.1121089845257513e-09,0
112.978239502193,3681.654297944752,44595,74.72246986241228,46.63294872752702,0,10,0,3,purchase,desktop,urban,1,0,0,1.138621262582398e-20,0
81.42994067323127,1668.4301135221042,26052,100.40158186549846,18.618766697680307,4,10,1,4,withdrawal,mobile,urban,0,0,0,2.660467516858118e-10,0
368.7670519070086,0.0,50297,54.74453450590511,7.344084021818272,4,3,0,2,withdrawal,mobile,urban,0,0,0,1.0996633005385334e-09,0
1.0,2987.492045047667,17869,79.91385192030062,41.49229462572894,1,4,0,1,purchase,mobile,suburban,0,0,0,7.918315573167683e-21,0
4.36389239019717,3272.0751428983585,82599,136.14230669277202,27.3182763218437,1,9,0,3,payment,tablet,rural,0,0,0,4.975290249716751e-25,0
79.06929878619508,2295.323148459569,78428,48.42364443601419,23.521257425607647,0,10,1,3,withdrawal,tablet,urban,1,0,0,7.106452755779241e-17,0
136.8277628492425,2840.696530206589,10557,129.30673598271466,52.52144270180071,4,12,1,4,withdrawal,tablet,urban,1,0,0,1.6090759919406968e-07,0
62.84984194358142,2353.169993210768,15554,95.1015506526928,15.34792220256187,1,4,0,2,transfer,mobile,rural,0,0,0,3.299764028043688e-17,0
94.00100944681996,973.6918248292052,71839,80.17742896754352,34.28957970279647,6,6,0,4,payment,desktop,rural,0,0,0,4.6015448502044095e-14,0
27.530128376153744,1359.3650118987284,11499,145.04850573093773,57.34185294463724,3,8,1,4,payment,mobile,rural,0,0,0,2.540561618966886e-13,0
18.6525466943316,2672.661887953503,79227,24.507083143045868,34.96842498893101,2,7,0,2,transfer,mobile,suburban,1,0,0,2.90136458068342e-10,0
6.159974010856003,5124.502065082623,70151,17.500223301474634,1.0,1,18,0,3,withdrawal,desktop,rural,0,0,0,1.1940592020680262e-25,0
7.703715783538037,2047.0498330633743,79854,75.20496695276582,36.07458467397889,0,9,0,2,transfer,mobile,suburban,0,0,0,3.0182481952025636e-20,0
96.92334717142944,1155.149223415199,31622,43.20740432854917,35.987053408150246,2,14,0,1,purchase,tablet,rural,0,0,0,4.426644809897286e-21,0
282.3927041066312,101.64404859932664,22870,41.30457811107311,74.7276027257964,3,14,1,2,withdrawal,mobile,urban,1,0,0,0.0004964212634998328,0
42.30335839227606,3728.2560760463184,29032,85.91721055708997,1.0,0,12,2,1,withdrawal,mobile,rural,0,0,0,1.7721466871423618e-15,0
38.817702752538224,2688.844972144024,49278,85.01092719586343,60.25582790633532,1,10,0,2,purchase,mobile,suburban,0,0,0,1.882953243024175e-20,0
32.65512733280053,3003.569017926918,54234,55.36488602348615,34.37219851197811,2,12,0,4,transfer,desktop,rural,1,0,0,1.2191844607378431e-14,0
27.717036243479537,2898.60736725858,45758,95.87483641262725,22.233564721178425,2,11,0,2,payment,mobile,rural,0,0,0,5.857392864927628e-19,0
376.5838991753867,2347.554387447464,60081,41.69302431692375,46.64368980623832,2,9,1,4,transfer,mobile,rural,0,0,0,2.0557511594461292e-07,0
27.80824121628476,1886.4646716862364,85503,1.0,6.899741112446449,1,11,0,1,transfer,mobile,rural,0,0,0,7.633836100407818e-18,0
35.143536766682146,2152.2901677869168,24942,41.74451069475244,63.54245407845722,7,11,0,1,withdrawal,mobile,suburban,0,0,0,8.596998908288175e-08,0
81.23631777044282,2411.33654453237,59197,63.93427933956421,20.4256295994427,3,14,0,1,transfer,mobile,suburban,0,0,0,8.151894047407458e-13,0
137.10323974498183,1749.939596390027,13286,116.6315650076821,11.495841813323429,6,10,1,1,payment,desktop,rural,0,0,0,1.0303434571970752e-09,0
169.34651718641817,3664.492940577773,81403,52.984027683230025,32.943272498807886,3,15,1,3,transfer,mobile,suburban,0,0,0,3.357838647147784e-08,0
25.225797143515766,2700.290541180326,85484,79.25890870557828,53.343917889467214,1,9,1,2,payment,mobile,urban,0,0,0,8.012954430700277e-18,0
165.11888914537016,3634.6763992023234,29368,119.18956198893488,27.78530565051266,5,5,0,3,withdrawal,mobile,urban,0,0,0,2.047866592860549e-10,0
113.8549185211184,3734.5882792874063,58466,89.45224621746047,26.93864600106676,1,7,0,4,transfer,mobile,urban,0,1,0,2.8472455066408403e-08,0
164.7017830108171,823.6083008046601,29879,62.855392271882,20.446353505090077,1,12,0,2,withdrawal,mobile,suburban,0,0,0,8.244412369307501e-19,0
8.853348805593834,3247.2771135044222,85475,94.94683811797506,8.556636277502783,0,9,0,3,withdrawal,mobile,suburban,0,0,0,3.733513452034167e-23,0
1.0,382.6511206939506,77796,143.36114291187522,20.22339490781197,3,9,0,4,purchase,mobile,suburban,0,0,0,8.56006823529711e-17,0
291.66907912155,1620.211141611422,28148,56.38505994817157,45.090426554604086,3,6,0,3,withdrawal,desktop,urban,0,1,0,8.299562918474397e-09,0
3.3827211384434404,2774.991386715484,47390,66.33915290732067,18.110976315848504,4,12,1,4,purchase,desktop,rural,0,0,0,1.3366442852781902e-15,0
32.94016690345124,2313.9472433937635,46028,89.97582065127523,30.40805672006295,2,4,0,2,payment,tablet,urban,0,0,0,1.3331198514324648e-22,0
94.6895087196921,2887.020923683559,76006,16.417664611849553,65.84291280183386,1,15,0,3,transfer,desktop,rural,1,0,0,6.174830043903177e-16,0
15.876679927730873,2762.719522706141,40202,30.587207046058943,26.37399555735783,5,14,0,1,purchase,mobile,urban,0,0,0,1.8433523031389896e-12,0
206.13742920860244,1616.803210951685,73241,78.89797411605794,52.19277918852655,3,2,1,2,purchase,mobile,urban,0,0,0,1.90915140951858e-10,0
124.88158184422662,1785.9690485870765,22141,97.29651266320636,1.5771460924227263,0,8,0,2,purchase,tablet,urban,0,0,0,4.343823998008141e-25,0
92.6910662771532,1899.9406388631423,23641,10.067629845783388,27.55928638682249,3,11,1,4,payment,desktop,rural,0,1,0,2.208098595925545e-08,0
102.02674487437147,3444.5189095091478,66028,153.40491910312903,20.27442806757048,0,10,0,2,payment,desktop,rural,1,0,0,5.194388405655248e-21,0
49.226638782391454,14.706129794865548,70488,143.5227100727339,52.93311749540205,2,4,0,2,withdrawal,mobile,suburban,1,0,0,1.3384948503680722e-12,0
62.89987758377671,854.4394822203453,79808,34.10751399091965,44.81056581722873,2,5,1,3,transfer,mobile,rural,0,0,0,1.0272046961513147e-11,0
96.70641493388544,1884.640453877008,61445,70.56520463452243,25.23007116910144,1,10,0,2,transfer,mobile,urban,0,0,0,4.551772272576804e-17,0
60.24325749031502,1296.6272131862618,39220,50.21445008728418,20.48159554841496,2,9,0,1,payment,desktop,suburban,0,0,0,6.4218033892885e-23,0
125.77627805152996,4536.557702490783,30792,92.50108989556765,29.22685496473862,0,11,3,4,purchase,mobile,suburban,0,0,0,7.578827506490192e-11,0
41.12083914051842,2440.9298969575125,72786,107.41548666172798,8.494583510512758,3,9,0,1,purchase,mobile,urban,0,0,0,2.826918565091254e-16,0
9.158736441919109,0.0,76148,51.57495460561622,37.172229375302365,3,11,1,2,withdrawal,mobile,urban,0,0,0,2.0208208582894918e-13,0
14.660075945014874,641.2286880801082,7770,182.1558745204445,43.729150989858965,2,10,0,4,purchase,mobile,suburban,0,0,0,1.1495927754414703e-18,0
1.3036187987165353,3008.997999337071,24045,37.90786582035633,50.44311038204249,2,12,1,1,purchase,mobile,urban,0,0,0,1.7568779841098322e-15,0
